filename,Event,EventTAG,LAT,LON,DEP,LEN_f,WID,Mw,Mo,STRK,DIP,RAKE,Htop,HypX,HypZ,avTr,avVr,Nx,Nz,Fmin,Fmax,Dx,Dz,Ntw,Nsg,LEN_inv,SHF,SVF,SGM-Data,TELE-Data,TRIL-Data,LEVEL-Data,GPS-Data,INSAR-Data,SURF-Data,OTHER-Data,SGM-PHImx,TELE-PHImx,TRIL-PHImx,LEVEL-PHImx,GPS-PHImx,INSAR-PHImx,SURF-PHImx,OTHER-PHImx,SGM-Rmin,TELE-Rmin,TRIL-Rmin,LEVEL-Rmin,GPS-Rmin,INSAR-Rmin,SURF-Rmin,OTHER-Rmin,BBR-Data,HR-GPS-Data,Hr-GPS-Data,InSAR-Data,Other-Data,SAT-Data,SPOT-Data,hr-GPS-Data,inSAR-Data,level-Data,tril-Data
s1906SANFRA01SONG.fsp,San Francisco (Calif.),s1906SANFRA01SONG,37.78,-122.51,10.0,480.0,12.0,7.91,8.15e+20,325.0,90.0,180.0,0.0,132.0,10.0,999.0,3.5,48.0,1.0,0.01,0.1,10.0,12.0,1.0,1.0,0.0,0.0,EGF,0.0,5.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2,999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1906SANFRA01THAT.fsp,San Francisco (Calif.),s1906SANFRA01THAT,37.78,-122.51,10.0,480.0,10.0,7.91,8.12e+20,325.0,90.0,180.0,0.0,132.0,10.0,0.0,0.0,48.0,1.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1923KANTOJ01KOBA.fsp,Kanto (Japan),s1923KANTOJ01KOBA,35.4,139.2,14.6,130.0,70.0,8.08,1.46e+21,290.0,25.0,140.0,2.0,110.5,35.0,10.5,2.6,10.0,7.0,0.02,0.4,13.0,10.0,1.0,1.0,1.5,0.0,triang,3.0,5.0,999.0,999.0,0.0,0.0,0.0,0.0,240.0,200.0,999.0,999.0,0.0,0.0,0.0,0.0,90.0,60.0,999.0,999.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1923KANTOJ01WALD.fsp,Kanto (Japan),s1923KANTOJ01WALD,35.4,139.2,14.6,130.0,70.0,7.95,9.33e+20,290.0,25.0,138.80831361063306,2.0,105.0,29.8,8.0,3.0,10.0,7.0,0.0,0.07,13.0,10.0,3.0,1.0,4.0,2.0,triang,0.0,6.0,31.0,225.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1944TONANK01ICHI.fsp,Tonankai (Japan),s1944TONANK01ICHI,33.77,135.96,30.0,220.0,140.0,8.04,1.31e+21,235.0,20.0,82.0,2.0,190.0,110.0,22.5,2.5,11.0,7.0,0.0,0.5,20.0,20.0,8.0,1.0,5.0,2.5,triang,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1944TONANK01KATO.fsp,Tonankai (Japan),s1944TONANK01KATO,33.8,136.62,30.0,240.0,180.0,8.2,2.8e+21,240.0,9.6,108.4,15.0,150.0,120.0,0.0,0.0,4.0,3.0,0.0,0.0,60.0,60.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,,,,,,,,,,,
s1944TONANK01KIKU.fsp,Tonankai (Japan),s1944TONANK01KIKU,33.7,136.05,30.0,140.0,80.0,7.99,1.08e+21,225.0,15.0,79.0,11.88,130.0,70.0,16.5,3.1,7.0,4.0,0.05,0.5,20.0,20.0,10.0,1.0,3.0,1.5,triang,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1944TONANK01SATA.fsp,Tonankai (Japan),s1944TONANK01SATA,33.8,136.62,30.0,270.0,180.0,8.1,2e+21,240.0,15.0,110.0,15.0,150.0,120.0,0.0,0.0,3.0,3.0,0.0,0.0,90.0,60.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,,,,,,,,,,,
s1944TONANK01TANI.fsp,Tonankai (Japan),s1944TONANK01TANI,33.8,136.62,30.0,315.0,180.0,8.1,2e+21,240.0,8.0,110.0,1.0,202.5,135.0,0.0,0.0,7.0,4.0,0.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,,,,,,,,,,,
s1945MIKAWA01KIKU.fsp,Mikawa (Japan),s1945MIKAWA01KIKU,34.7,137.1,10.0,25.0,15.0,6.67,1.13e+19,135.0,30.0,65.0,3.75,22.5,12.5,6.0,2.5,5.0,3.0,0.05,0.5,5.0,5.0,5.0,1.0,2.0,1.0,triang,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1946NANKAI01BABA.fsp,Nankaido (Japan),s1946NANKAI01BABA,33.03,135.62,30.0,360.0,180.0,8.4,4.9e+21,250.0,12.0,120.0,1.0,85.0,40.0,0.0,0.0,8.0,4.0,0.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,,,,,,,,,,,
s1946NANKAI01KATO.fsp,Nankaido (Japan),s1946NANKAI01KATO,33.03,135.62,30.0,360.0,180.0,8.3,4e+21,250.0,17.1,119.2,1.0,95.0,40.0,0.0,0.0,6.0,3.0,0.0,0.0,60.0,60.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,,,,,,,,,,,
s1946NANKAI01SATA.fsp,Nankaido (Japan),s1946NANKAI01SATA,33.03,135.62,30.0,360.0,180.0,8.31,3.31e+21,250.0,10.0,120.0,5.0,90.0,40.0,0.0,0.0,4.0,3.0,0.0,0.0,90.0,60.0,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,999.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1946NANKAI01TANI.fsp,Nankaido (Japan),s1946NANKAI01TANI,33.03,135.62,30.0,360.0,180.0,8.4,4.51e+21,250.0,13.0,120.0,1.0,90.0,45.0,0.0,0.0,8.0,4.0,0.0,0.0,45.0,45.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,,,,,,,,,,,
s1961KITAMI01TAKE.fsp,Kitamino (Japan),s1961KITAMI01TAKE,36.2,136.8,10.0,16.0,12.0,6.47,5.76e+18,20.0,60.0,90.0,1.7,14.0,6.0,3.0,-99.0,4.0,3.0,0.0,0.5,4.0,4.0,1.0,1.0,3.0,0.0,parab.ramp,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1968HYUGAx01YAGI.fsp,Hyuga-nada (Japan),s1968HYUGAx01YAGI,32.28,132.53,15.0,72.0,63.0,7.53,2.22e+20,227.0,12.0,90.0,10.32,31.5,22.5,12.0,2.8,8.0,7.0,999.0,999.0,9.0,9.0,1.0,1.0,999.0,0.0,unknown,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1968TOKACH01NAGA.fsp,Tokachi-oki (Japan),s1968TOKACH01NAGA,40.73,143.58,9.0,240.0,120.0,8.35,3.76e+21,156.0,20.0,90.0,5.58,150.0,10.0,12.0,1.9,12.0,6.0,0.03,0.4,20.0,20.0,1.0,1.0,999.0,0.0,unknown,999.0,999.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,999.0,,,,,,,,,,,
s1969GIFUxK01TAKE.fsp,Gifu-ken-chubu (Japan),s1969GIFUxK01TAKE,35.47,137.05,2.0,20.0,11.2,6.43,4.94e+18,333.0,90.0,180.0,0.6,10.0,1.4,3.0,-99.0,5.0,4.0,0.0,0.5,4.0,2.8,1.0,1.0,3.0,0.0,parab.ramp,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1974IZUxHA01TAKE.fsp,Izu-hanto-oki (Japan),s1974IZUxHA01TAKE,34.4,138.8,8.0,25.0,9.0,6.56,7.87e+18,315.0,90.0,180.0,0.0,12.5,7.5,3.0,-99.0,5.0,3.0,0.0,0.5,5.0,3.0,1.0,1.0,3.0,0.0,parab.ramp,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1975OITAxK01TAKE.fsp,Oita-ken-chubu (Japan),s1975OITAxK01TAKE,33.15,131.3,8.5,10.0,10.0,6.36,3.84e+18,305.0,88.0,30.0,0.6666666699999997,8.33,8.33,3.0,-99.0,3.0,3.0,0.0,0.5,3.33,3.33,1.0,1.0,3.0,0.0,parab.ramp,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1978MIYAGI01YAMA.fsp,Miyagiki (Japan),s1978MIYAGI01YAMA,38.15,142.167,37.0,80.0,70.0,7.61,2.91e+20,200.0,20.0,91.32761705054158,35.28,55.0,5.0,999.0,999.0,8.0,7.0,0.02,0.5,10.0,10.0,1.0,1.0,999.0,0.0,unknown,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1978TABASI01HART.fsp,Tabas (Iran),s1978TABASI01HART,33.22,57.36,5.5,95.0,45.0,7.09,4.82e+19,330.0,25.0,125.0,1.0,20.0,10.5,0.7,2.5,20.0,10.0,0.2,2.0,4.75,4.5,1.0,1.0,0.7,0.0,triang,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1979COYOTE01LIUx.fsp,Coyote Lake (Calif.),s1979COYOTE01LIUx,36.97,-121.51,8.0,10.0,10.0,5.92,8.6e+17,334.0,80.0,176.0,2.0,7.0,6.0,0.5,2.8,20.0,20.0,0.0,2.0,0.5,0.5,1.0,1.0,0.5,0.0,triang,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1979IMPERI01ARCH.fsp,Imperial Valley (Calif.),s1979IMPERI01ARCH,32.644,-115.309,8.0,35.0,13.0,6.53,6.99e+18,323.0,80.0,164.36436714677137,0.01,0.0,8.0,0.9,-99.0,15.0,14.0,0.0,1.0,2.5,1.0,1.0,1.0,-99.0,0.0,boxcar,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1979IMPERI01HART.fsp,Imperial Valley (Calif.),s1979IMPERI01HART,32.644,-115.309,8.0,42.0,10.4,6.58,8.23e+18,323.0,90.0,160.1634376364856,0.01,6.5,9.5,0.7,2.5,14.0,4.0,0.1,1.0,3.0,2.6,1.0,1.0,0.7,0.2,triang,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1979IMPERI01ZENG.fsp,Imperial Valley (Calif.),s1979IMPERI01ZENG,32.644,-115.309,8.0,42.0,10.0,6.35,3.8e+18,323.0,90.0,149.58023765588285,0.01,4.5,8.0,999.0,2.5,84.0,20.0,0.0,2.0,0.5,0.5,1.0,1.0,999.0,0.0,composite,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1979PETATL01MEND.fsp,Petatlan (Mexico),s1979PETATL01MEND,17.46,-101.46,15.0,120.0,120.0,7.39,1.37e+20,293.0,14.0,90.0,2.0,61.7,53.7,10.0,3.3,12.0,12.0,0.01,0.2,10.0,10.0,10.0,1.0,1.0,0.0,boxcar,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1980IZUxHA01TAKE.fsp,Izu-hanto-toho-oki (Japan),s1980IZUxHA01TAKE,34.9231,139.1855,8.0,20.0,12.0,6.61,9.14e+18,350.0,90.0,0.0,0.5,10.0,7.5,3.0,-99.0,5.0,4.0,0.0,0.5,4.0,3.0,1.0,1.0,3.0,0.0,parab.ramp,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1981PLAYAA01MEND.fsp,Playa Azul (Mexico),s1981PLAYAA01MEND,17.742,-102.238,15.0,60.0,70.0,7.25,8.49e+19,300.0,14.0,90.0,6.0,32.5,34.5,1.0,2.6,12.0,14.0,0.0,0.2,5.0,5.0,1.0,1.0,1.0,0.0,boxcar,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1982NEWBRU01HART.fsp,New Brunswick (Canada),s1982NEWBRU01HART,46.984,-66.656,8.0,8.0,9.04,5.47,1.8e+17,170.0,50.0,90.0,4.0,3.51,5.16,1.1,3.0,8.0,8.0,0.01,0.5,1.0,1.13,10.0,1.0,0.2,0.0,boxcar,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.64,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1983BORAHP01MEND.fsp,Borah Peak (Idaho),s1983BORAHP01MEND,44.06,-113.86,16.0,52.0,26.64,6.82,1.9e+19,152.0,49.0,-80.0,1.0,44.0,20.0,0.6,2.9,16.0,8.0,0.0,0.5,3.25,3.33,1.0,1.0,0.6,0.0,triang,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1984MORGAN01BERO.fsp,Morgan Hill (Calif.),s1984MORGAN01BERO,37.317,-121.682,8.5,30.0,10.0,6.28,2.94e+18,150.1,85.0,180.0,2.5,5.0,6.5,0.2,2.7,61.0,11.0,0.2,4.0,0.5,1.0,1.0,1.0,0.2,0.0,kostrov,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1984MORGAN01HART.fsp,Morgan Hill (Calif.),s1984MORGAN01HART,37.317,-121.682,8.5,27.0,11.5,6.07,1.41e+18,148.0,90.0,180.0,0.5,2.0,8.5,0.5,2.8,27.0,6.0,0.2,2.0,1.0,1.92,1.0,1.0,0.3,0.2,triang,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1984NAGANO01TAKE.fsp,Nagano-ken seibu (Japan),s1984NAGANO01TAKE,35.82,137.49,3.0,12.0,9.0,6.29,3.03e+18,70.0,90.0,0.0,1.5,4.5,1.5,1.5,-99.0,4.0,3.0,0.0,0.5,3.0,3.0,1.0,1.0,1.5,0.0,parab.ramp,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1985MICHOA01MEND.fsp,Michoacan (Mexico),s1985MICHOA01MEND,18.18,-102.57,17.0,180.0,139.0,8.01,1.15e+21,300.0,14.0,61.30563285571242,6.0,125.0,42.0,6.0,2.6,12.0,10.0,0.0,0.5,15.0,13.9,3.0,1.0,2.0,0.0,triang,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,999.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1985NAHANN01HART.fsp,Nahanni1 (Canada),s1985NAHANN01HART,62.208,-124.217,8.0,40.0,17.4,6.66,1.11e+19,160.0,35.0,90.0,0.2,12.0,13.38,2.0,2.8,15.0,10.0,0.0,1.0,2.66,1.74,10.0,1.0,0.2,0.0,boxcar,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1985NAHANN02HART.fsp,Nahanni2 (Canada),s1985NAHANN02HART,62.187,-124.24,8.0,48.0,21.24,6.66,1.11e+19,160.0,25.0,90.0,2.0,22.45,13.8,3.0,2.8,18.0,9.0,0.2,3.0,2.67,2.36,15.0,1.0,0.2,0.0,boxcar,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1985ZIHUAT01MEND.fsp,Zihuatanejo (Mexico),s1985ZIHUAT01MEND,17.598,-101.819,20.0,90.0,90.0,7.42,1.53e+20,300.0,14.0,100.0,12.0,54.75,33.75,1.0,2.6,12.0,12.0,0.0,0.5,7.5,7.5,1.0,1.0,1.0,0.0,boxcar,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1986NORTHP01HART.fsp,North Palm Springs (Calif.),s1986NORTHP01HART,34.0,-116.57,11.0,22.0,15.2,6.21,2.28e+18,287.0,46.0,118.32363086392004,12.1,9.4,9.7,0.4,3.0,11.0,8.0,0.0,3.0,2.0,1.9,1.0,1.0,0.4,0.0,triang,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1986NORTHP01MEND.fsp,North Palm Springs (Calif.),s1986NORTHP01MEND,34.0,-116.57,11.0,22.0,15.2,6.14,1.79e+18,287.0,46.0,154.0,4.0,9.4,9.7,0.6,3.0,11.0,8.0,0.0,0.5,2.0,1.9,1.0,1.0,0.6,0.0,triang,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1987ELMORE01LARS.fsp,Elmore Ranch (Calif.),s1987ELMORE01LARS,33.0833,-115.796,10.0,25.0,10.0,6.52,6.82e+18,40.0,90.0,0.0,0.01,5.0,9.0,0.0,0.0,10.0,5.0,0.0,0.0,2.5,2.0,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1987SUPERS01LARS.fsp,Superstition Hills (Calif.),s1987SUPERS01LARS,33.0166,-115.85,10.0,25.0,10.0,6.6,8.88e+18,130.0,90.0,180.0,0.01,2.0,9.0,0.0,0.0,10.0,5.0,0.0,0.0,2.5,2.0,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1987WHITTI01HART.fsp,Whittier Narrows (Calif.),s1987WHITTI01HART,34.05,-118.08,14.6,10.0,10.0,5.89,7.72e+17,280.0,30.0,90.0,12.0,5.0,5.0,0.4,2.5,10.0,10.0,0.2,3.0,1.0,1.0,2.0,1.0,0.2,0.0,triang,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1988SAGUEN01HART.fsp,Saguenay (Canada),s1988SAGUEN01HART,48.117,-71.184,26.0,10.0,9.9,5.81,5.85e+17,320.0,65.0,78.0,22.0,5.52,4.43,0.5,3.3,10.0,9.0,0.01,0.5,1.0,1.1,10.0,1.0,0.2,0.0,boxcar,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,29.22,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1989LOMAPR01BERO.fsp,Loma Prieta (Calif.),s1989LOMAPR01BERO,37.041,-121.883,17.6,40.0,14.0,6.95,2.97e+19,130.0,70.0,136.13947947803194,4.8,20.0,13.7,0.3,2.9,81.0,15.0,0.3,2.0,0.5,1.0,1.0,1.0,0.3,0.0,kostrov,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1989LOMAPR01EMOL.fsp,Loma Prieta (Calif.),s1989LOMAPR01EMOL,37.041,-121.883,17.6,35.0,14.0,6.91,2.59e+19,130.0,70.0,140.0,4.8,15.0,13.5,0.5,2.8,140.0,56.0,0.5,5.0,0.25,0.25,1.0,1.0,0.0,0.0,unknown,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1989LOMAPR01STEI.fsp,Loma Prieta (Calif.),s1989LOMAPR01STEI,37.041,-121.883,17.6,38.0,17.0,6.99,3.45e+19,126.0,70.0,128.87084195534447,3.0,19.0,15.94,1.0,3.0,19.0,8.0,0.05,1.0,2.0,2.12,1.0,1.0,1.0,0.0,triang,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1989LOMAPR01WALD.fsp,Loma Prieta (Calif.),s1989LOMAPR01WALD,37.041,-121.883,17.6,40.0,20.0,6.94,2.89e+19,128.0,70.0,143.8295569890646,1.5,20.0,17.3,1.9,2.7,12.0,8.0,0.1,1.0,3.33,2.5,3.0,1.0,0.7,0.1,triang,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,31.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1989LOMAPR01ZENG.fsp,Loma Prieta (Calif.),s1989LOMAPR01ZENG,37.041,-121.883,17.6,40.0,14.0,6.98,3.3e+19,128.0,70.0,126.8968634847394,5.0,20.0,13.5,999.0,2.7,80.0,28.0,0.1,2.0,0.5,0.5,1.0,1.0,999.0,0.0,composite,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1989UNGAVA01HART.fsp,Ungava (Canada),s1989UNGAVA01HART,60.12,-73.6,2.5,13.0,6.0,6.02,1.19e+18,50.0,42.0,90.0,0.5,7.5,3.24,1.8,3.0,13.0,6.0,0.01,0.5,1.0,1.0,10.0,1.0,0.2,0.0,boxcar,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.91,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1990MARIAN01HAYE.fsp,Mariana Islands Region,s1990MARIAN01HAYE,15.23,147.53,11.0,75.0,35.0,7.37,1.47e+20,26.0,61.0,-72.12369732906058,0.28,37.5,12.25,1.9,2.1,15.0,10.0,0.0,1.0,5.0,3.5,5.0,1.0,1.6,0.8,asymetriccosine,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s1991SIERRA01WALD.fsp,Sierra Madre (Calif.),s1991SIERRA01WALD,34.264,-117.99,20.9,7.0,6.0,5.59,2.71e+17,242.0,50.0,82.0,9.4,3.0,3.4,0.4,2.7,10.0,10.0,0.2,5.0,0.7,0.6,1.0,1.0,0.2,0.1,triang,14.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,75.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
