filename,Nx,Nz,Fmin,Fmax,Dx,Dz,Ntw,Nsg,LEN,SHF,SVF,SGM-Data,TELE-Data,TRIL-Data,LEVEL-Data,GPS-Data,INSAR-Data,SURF-Data,OTHER-Data,SGM-PHImx,TELE-PHImx,TRIL-PHImx,LEVEL-PHImx,GPS-PHImx,INSAR-PHImx,SURF-PHImx,OTHER-PHImx,SGM-Rmin,TELE-Rmin,TRIL-Rmin,LEVEL-Rmin,GPS-Rmin,INSAR-Rmin,SURF-Rmin,OTHER-Rmin,BBR-Data,HR-GPS-Data,Hr-GPS-Data,InSAR-Data,Other-Data,SAT-Data,SPOT-Data,hr-GPS-Data,inSAR-Data,level-Data,tril-Data
s1995COLIMA01MEND.fsp,20.0,10.0,0.02,0.5,10.0,10.0,10.0,1.0,2.0,0.0,boxcar,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1995COPALA01COUR.fsp,15.0,11.0,999.0,0.5,5.0,5.0,999.0,1.0,3.0,999.0,trapezoidal,2.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,999.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s1995KOBEJA01CHOx.fsp,13.0,4.0,0.05,0.5,4.0,5.0,3.0,1.0,1.0,1.0,unknown,18.0,0.0,51.0,105.0,34.0,0.0,0.0,0.0,60.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1995KOBEJA01IDEx.fsp,101.0,41.0,0.03,0.5,0.5,0.5,11.0,1.0,1.2,0.6,triang,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1995TAIWAN01MAxx.fsp,27.0,18.0,0.0,0.0,0.5,0.5,1.0,1.0,0.3,0.0,triang,9.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s1995TAIWAN02MAxx.fsp,21.0,26.0,0.0,0.0,0.3,0.3,1.0,1.0,0.3,0.0,triang,10.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s1995TAIWAN03MAxx.fsp,21.0,26.0,0.0,0.0,0.3,0.3,1.0,1.0,0.3,0.0,triang,10.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s1996HYUGAx01YAGI.fsp,11.0,11.0,0.05,0.4,2.92,2.92,8.0,1.0,0.8,0.0,triang,11.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,275.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1996HYUGAx02YAGI.fsp,10.0,10.0,0.05,0.4,2.92,2.92,6.0,1.0,0.8,0.0,triang,11.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,186.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1996NAZCAR01HAYE.fsp,20.0,15.0,0.0,1.0,10.0,7.0,5.0,1.0,3.2,1.6,asymetriccosine,0.0,28.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.56,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1996NAZCAR01SALI.fsp,9.0,6.0,0.0,0.5,20.0,20.0,4.0,1.0,5.0,2.5,triang,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1996NAZCAR01SPEN.fsp,25.0,10.0,0.01,1.0,12.0,12.0,10.0,1.0,1.0,0.0,boxcar,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1996PUMQUx01WANG.fsp,25.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,notapplicable,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,NaN,NaN,NaN,999.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s1997COLFIO01HERN.fsp,3.0,3.0,0.0,1.0,2.5,2.5,1.0,1.0,1.0,0.0,smooth,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1997COLFIO02HERN.fsp,5.0,3.0,0.0,1.0,2.5,2.5,1.0,1.0,1.0,0.0,smooth,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1997COLFIO03HERN.fsp,6.0,4.0,0.0,1.0,1.5,1.5,1.0,1.0,1.0,0.0,smooth,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1997KAGOSH01HORI.fsp,15.0,10.0,0.1,1.0,1.0,1.0,1.0,1.0,999.0,0.0,triangle,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1997KAGOSH01MIYA.fsp,9.0,6.0,0.1,0.5,2.0,2.0,2.0,1.0,0.5,0.25,triang,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1997YAMAGU01IDEx.fsp,17.0,13.0,0.1,2.0,1.0,1.0,13.0,1.0,0.6,0.3,triang,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1997YAMAGU01MIYA.fsp,8.0,7.0,0.1,0.5,2.0,2.0,2.0,1.0,0.5,0.25,triang,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1998ANTARC01ANTO.fsp,61.0,7.0,0.0,0.1,5.0,5.0,1.0,1.0,999.0,0.0,triang,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1998ANTARC02ANTO.fsp,18.0,12.0,0.0,0.1,5.0,5.0,1.0,1.0,999.0,0.0,triang,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1998CERAMS01HAYE.fsp,21.0,9.0,0.0,1.0,8.0,5.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,51.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1998HIDASW05IDEx.fsp,16.0,16.0,0.1,2.0,0.25,0.25,15.0,1.0,0.1,0.05,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1998HIDASW07IDEx.fsp,25.0,25.0,0.1,2.0,0.12,0.12,24.0,1.0,0.1,0.05,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1998HIDASW08IDEx.fsp,25.0,33.0,0.1,2.0,0.12,0.12,13.0,1.0,0.1,0.05,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1998HIDASW09IDEx.fsp,25.0,23.0,0.1,2.0,0.15,0.15,33.0,1.0,0.12,0.06,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1998HIDASW10IDEx.fsp,19.0,21.0,0.1,2.0,0.1,0.1,11.0,1.0,0.1,0.05,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1998HIDASW11IDEx.fsp,21.0,29.0,0.1,2.0,0.12,0.12,31.0,1.0,0.1,0.05,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1998HIDASW16IDEx.fsp,25.0,29.0,0.1,2.0,0.12,0.12,19.0,1.0,0.1,0.05,triang,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1998IWATEJ01MIYA.fsp,6.0,6.0,0.1,0.5,2.0,2.0,3.0,1.0,0.0,0.0,unknown,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1998IWATEJ01NAKA.fsp,10.0,10.0,0.1,0.33,1.0,1.0,3.0,1.0,1.5,0.0,boxcar,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1998PUMQUx01WANG.fsp,38.0,23.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,notapplicable,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,999.0,0.0,NaN,NaN,NaN,NaN,999.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s1998RUEYLI01MAxx.fsp,25.0,29.0,0.0,0.0,0.5,0.5,1.0,1.0,0.4,0.0,triang,9.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s1999CHICHI01CHIx.fsp,32.0,13.0,0.0,0.5,3.5,3.5,10.0,1.0,3.0,1.5,triang,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1999CHICHI01HAYE.fsp,18.0,9.0,0.0,1.0,8.0,5.65,5.0,1.0,2.0,1.0,asymetriccosine,0.0,65.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1999CHICHI01MAxx.fsp,20.0,9.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,triang,21.0,22.0,0.0,0.0,131.0,0.0,0.0,0.0,30.0,27.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1999CHICHI01SEKI.fsp,26.0,13.0,0.05,0.5,3.0,3.0,8.0,1.0,2.0,0.8,tanhyp,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1999CHICHI01WUxx.fsp,85.0,49.0,0.02,0.5,1.0,1.0,11.0,1.0,4.0,2.0,triang,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1999CHICHI01ZENG.fsp,168.0,84.0,0.05,0.25,0.5,0.5,1.0,1.0,999.0,0.0,assym.,15.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,80.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1999CHICHI02MAxx.fsp,21.0,8.0,0.0,1.0,5.0,5.0,12.0,1.0,1.0,0.0,triang,21.0,22.0,0.0,0.0,131.0,0.0,0.0,0.0,30.0,27.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1999DUZCET01BIRG.fsp,13.0,4.0,0.01,0.05,3.15,3.15,6.0,1.0,1.0,0.5,smooth,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1999IZMITT01HAYE.fsp,25.0,7.0,0.0,1.0,7.0,4.8,5.0,1.0,1.6,0.8,asymetriccosine,0.0,79.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.69,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1999IZMITT01YAGI.fsp,24.0,6.0,0.01,0.8,3.9,3.6,8.0,1.0,1.0,0.0,triang,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s1999OAXACA01HERN.fsp,12.0,6.0,0.05,0.4,7.5,7.5,1.0,1.0,-99.0,0.0,tanhyp,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2000KLEIFA01SUDH.fsp,10.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,n/a,0.0,0.0,0.0,0.0,11.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2000TOTTOR01IWAT.fsp,11.0,7.0,0.1,1.0,3.0,3.0,6.0,1.0,1.0,0.5,tanhyp,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2000TOTTOR01PIAT.fsp,19.0,9.0,0.05,0.7,2.0,2.0,1.0,1.0,-99.0,0.0,box-car,18.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2001BHUJGU01WANG.fsp,17.0,12.0,999.0,2.0,5.0,5.0,999.0,1.0,999.0,999.0,unknown,0.0,119.0,NaN,NaN,0.0,NaN,NaN,NaN,0.0,90.0,0.0,999.0,0.0,0.0,NaN,NaN,0.0,999.0,0.0,999.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,789.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN
s2001BHUJIN01ANTO.fsp,27.0,18.0,0.01,1.0,3.0,2.5,1.0,1.0,999.0,0.0,triang,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2001BHUJIN01HAYE.fsp,28.0,12.0,0.0,1.0,5.0,4.0,5.0,1.0,1.8,0.9,asymetriccosine,0.0,37.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2001BHUJIN01YAGI.fsp,15.0,7.0,0.01,0.4,5.0,5.0,6.0,1.0,1.5,999.0,triang,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2001GEIYOJ01SEKI.fsp,10.0,7.0,0.05,0.5,3.0,3.0,999.0,1.0,999.0,0.0,unknown,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2001QINGHA01HAYE.fsp,36.0,8.0,0.0,1.0,12.0,4.58,8.0,1.0,6.0,3.0,Asymetriccosine,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2003BAMIRA01POIA.fsp,5.0,4.0,0.05,0.5,5.0,5.0,5.0,1.0,1.0,1.0,ramp,3.0,41.0,0.0,NaN,0.0,0.0,NaN,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
s2003BOUMER01SEMM.fsp,16.0,8.0,0.1,0.5,4.0,4.0,1.0,1.0,-99.0,0.0,tanhyp,4.0,0.0,0.0,19.0,9.0,0.0,0.0,0.0,110.0,0.0,0.0,45.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2003CARLSB01WEIx.fsp,32.0,9.0,999.0,999.0,10.0,4.0,999.0,1.0,999.0,999.0,999,0.0,58.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2003COLIMA01HAYE.fsp,15.0,31.0,0.0,1.0,7.0,5.3,5.0,1.0,1.6,0.8,asymetriccosine,0.0,48.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.92,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2003COLIMA01YAGI.fsp,14.0,17.0,0.01,0.5,5.0,5.0,13.0,1.0,1.0,999.0,triangle,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2003MIYAGI01MIUR.fsp,10.0,8.0,0.0,0.0,1.2,1.2,0.0,1.0,0.0,0.0,geodetic,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2003TOKACH01HAYE.fsp,17.0,25.0,0.0,1.0,16.0,9.1,5.0,1.0,3.8,1.9,asymetriccosine,0.0,82.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2003TOKACH01KOKE.fsp,12.0,10.0,0.05,0.2,10.0,10.0,15.0,1.0,2.0,1.0,smooth,11.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2003TOKACH01TANI.fsp,5.0,4.0,0.0,0.0,40.0,40.0,0.0,1.0,0.0,0.0,tsunami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2003TOKACH01YAGI.fsp,13.0,17.0,0.0,1.0,10.0,10.0,12.0,1.0,2.0,1.0,triangle,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2003TOKACH01YAMA.fsp,12.0,8.0,0.0,1.0,10.0,10.0,3.0,1.0,2.0,0.0,triangle,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
s2004IRIANx01WEIx.fsp,25.0,7.0,999.0,999.0,4.0,4.0,999.0,1.0,999.0,999.0,999,0.0,96.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,999.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0
s2004NIIGAT01ASAN.fsp,14.0,9.0,0.05,1.0,2.0,2.0,6.0,1.0,1.0,0.5,smooth,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
